Date,SentimentScore,Sentiment,Review,SentimentNum
2/17/2018,0.2837626262626262,Positive,"My husband comes here about every 3 wks to a month for a haircut and he always comes back looking great! He used to go to 18|8 and Aveda, but he always had problems with 18|8 forgetting his appointments and what not. And at both salons it didn't matter what he told them he wanted his hair to look like because he always came back with the same cut every time and we've been together for about 9 years. Finally, I looked for a new place for him that could offer him better services and was so happy to find this place. The pricing is way better and the quality of the cut is 10x better easily - hands down! He gets compliments from his friends all the time now and the service is great. When he first went in they asked him a few questions and created his profile. They also take a photo of him after each haircut to update his profile so each person that helps him afterwards knows exactly what's going on. This place is always busy so they are apportionment only. Be sure to make one bc they don't take walk ins. Totally worth it.",0
6/26/2017,0.34896103896103897,Positive,"I haven't sweated getting a hairkut since 2012 when I started seeing Zac. To call Danckuts consistent, would be to selling short of what Zac has created. 'Replication in quality' of hair cut, service, drink service, and genuineness of every single person he employs. I've had my haircut and the pleasure of meeting many of barbers. They all do excellent work and helped me adapt my style of cut overtime. The stylist stick around after they start.. that says many things, but especially one of Danckuts reputationin general.I highly recommend making an appointment. It is a good feeling to walk into a barber shop and 100% confident you are going to walk out fresh. Thank you to Zac and Danckuts team.",0
8/30/2017,0.31071428571428567,Positive,"The best haircut I've ever had.The guy with the tattoo of barber scissors on his left arm was the one who cut my hair, he is highly skilled. He also gave me more helpful styling tips about how to use gel properly than any other barber I've been to. Totally worth the cost.",0
8/2/2017,0.30246212121212124,Positive,"Being a business owner, my image is everything to me. I recently moved to the Irvine area and got connected with Zac at Danckuts through a colleague. They take care of me there, as well as everyone I work with or train. I recommend people I know to go there all the time, and do the same to anyone looking for a new barber. The price is reasonable for the product you get. You don't go shopping for a great product and expect to pay a discounted price! It also doesn't hurt that the atmosphere there is super unique, they offer you something to drink, and always put on a smile!",0
6/4/2017,0.2449820890610364,Positive,"I felt pretty nervous before going in.      I parked my car and walked towards the entrance. Meanwhile, my heart was beating rapidly in anticipation of this haircut. I was about to go into SURGERY for my hair. I've been so used to getting $8 haircuts at the Vietnamese hair salons. Going to Danckuts was a huge upgrade for someone like myself.     I DESERVED THIS UPGRADE.      I had a feeling this was going to be a successful surgery performed by a highly-qualified hair surgeon. I kept a positive attitude throughout.     So as soon as I walked in, I was greeted by a woman who checked me in and addressed me by my first name. She even got the pronunciation right on the first try! (I'm sold already at this point).     She said I could grab some beer in the back if I wanted. I said ""No thanks"".   Then, she handed me a small booklet. I opened up this booklet. This booklet contained various images of men's hair cuts. I was told to circle FOUR pictures that I liked.     Soon after making my selections, I heard the most amazing, beautiful sound.     It was the sound of my name. My hairdresser was calling me up. It was my (hair's) time to shine..   She took a look at my hair. She probably diagnosed me with thick-bushy-Indian-hair syndrome. And she would have been 100% right. ""Please make my hair look normal,"" I begged.     The hairdresser and I spent a good 3 minutes discussing my goals and preferences. Once we were on the same page, she went straight to grab my hair. And I don't blame her. It looked silky from the conditioner I just used.     She educated me throughout the process - To be honest, I am not too experienced with blowdryers. She went over how to properly blow dry the hair. (""start with the back and sides, then do the front. Don't point it straight down. Point at an angle..."").      Not only did I receive a good haircut, but I also received an education. It's a shame this kind of stuff is not taught in school.    We learn how to use a protractor..but not a blowdryer. Especially when hair helps make a good first impression, it's important to know how to use a blowdryer properly.      Overall, I'm satisfied with the way my hair turned out. My hair no longer looks like a big, thick, black mushroom. And surprisingly, I know this may sound funny, but I feel a bit more aerodynamic. I just glide effortlessly throughout my day. Ok fine - that's an exaggeration.     After the haircut was complete, they took 4 pictures of my head  4 different angles. It's the closest I've ever been to getting mugshots taken at the local jail.    I left Danckuts with a smile on my face. I'm scheduled to go back in about 4 weeks. I'm excited to see how things turn out after Round #2. Thank you!",0
5/31/2017,0.1271577380952381,Positive,"I have been to Danckuts a few times now and I gotta say, THIS PLACE IS POPPIN. The first time I was here they gave me a little book with different hairstyles in it and had me circle which ones I like, then they molded my hairstyle based on the ones I circled. Super customizable process, and the best part is I never have to describe what hairstyle I want even if get a different stylist every time. 10/10Also everyone is tight af in here shoutouts to the employees",0
6/24/2017,0.2815359477124183,Positive,"Hands down the best haircuts I've ever had. I used to pay twice as much for a haircut in NYC that couldn't match the quality, consistency, and low key atmosphere of Danckuts.When I moved out here 3 years ago, I thought I had been getting great haircuts and I was worried I wouldn't find that kind of quality in Orange County. But after reading all the reviews on yelp, I gave Danckuts a try and have been coming back ever since. Not once have I been disappointed. The rundown: the staff are friendly and fun. The atmosphere is cool without being in your face about it. No pretension, no ridiculous frills thrown on top to look fancy. It's what you need it to be: consistently good haircuts no matter whose chair you're in without hassle and with good conversations. I'd probably keep coming here until I went bald except I'm moving to SF. So now I'm just waiting for Zac to open up shop in the Bay. Give this place a shot, you won't regret it.",0
7/22/2017,0.5333333333333333,Positive,Complete innovative of managing men's haircut. Truly impressed with the level of consistency with varying hairdressers.,0
11/19/2017,-0.2333333333333333,Negative,"Went in hoping I could just sit in a chair and tell the barber exactly what I wanted, but it's not a regular barbershop. Overly complicated process from beginning to end. Also expensive as hell. Really not happy with the outcome, but I guess that's what I get for taking a chance and not going to my usual guy.",1
5/11/2017,0.305508207070707,Positive,"I've been coming to Danckuts for over a year now. I love the idea and concept. Zac and his team are great. I always leave feeling completely satisfied.I loved the old team, but had an issue with one of the new employees that started after Zac opened up his second location. I was so glad that Brittany could tell I was feeling a little distressed and checked on me and fixed what I was worried was going to be the first cut I didn't like from Danckuts. Zac even checked on me afterwards. When I responded was the cut was ""OK,"" he asked me to step outside and talk to him about it.  He genuinely cares about his business and that everyone has the best possible experience. An OK cut is not acceptable in his book.  Just that alone makes me want to come back despite one bad experience.  He turned a 2-3 star experience back to a 5 star one.Thank you, Zac! Wish you the best and hope to be a happy and loyal customer for many years to come.",0
6/16/2017,0.4838541666666667,Positive,"Danckuts is a top of the line men's hair salon with a great atmosphere and staff.  Zac is a true genius when it comes to hair design!   They have a very unique approach to styling and once you get the hair cut the way you want it, every cut in the future will be on point with their cloning system.  Super happy with my cut! Thanks Zac!!",0
10/24/2017,0.3642857142857143,Positive,"We love the place and the barbers.  My twins were very reluctant about getting haircuts. When they came in, they felt comfortable right away with the barbers.  The barbers did a great job on the boys' hair.  The boys are already looking forward to their next haircut there. Thank you!",0
3/8/2017,0.27999999999999997,Positive,"I've been cutting my hair with Zac and his amazing team since early 2013. I don't care where you are cutting your hair and how happy you are with the cuts you are getting, drop your barber, stylist, whatever, and come here. Do yourself a favor. Chances are, you never knew a good cut. The vibe here is great, everyone is friendly, respectful, and very talented. The conversations flow freely. You can't go wrong getting your haircut by anyone at Danckuts. Zac, Lorin, and Augustine have the place running like a well oiled machine!",0
10/8/2017,0.4375,Positive,"Friendly staff and nice environment! They even have video games there for you to play while waiting!  Ever since I found this place for my bf, he has been back there every time for his haircut.",0
8/10/2017,0.32651515151515154,Positive,"I had a great first experience at Danckuts today.  Employees all seem to care and provide great cuts/styles and a nice overall experience.  Environment is clean, friendly and provides free beer and/or non-alcoholic beverages for clients.  Definitely will be going back for my next cut in 4 weeks!",0
9/1/2017,0.36957142857142855,Positive,"I've been to several stylist and have paid lots of money  because my hairs weird and I feel like not everyone understand how to cut it. I needed a haircut and was trying to find a stylist and I saw this place on yelp and  the good reviews so I tried it. Well, I have to say this place is legit. They cut my hair right and what I like the most is they have all the measurement so I don't need to explain what I want every time and it's CONSISTENT which is rare when getting your hair cut. Zack cuts my hair and does  an awesome job. Highly, highly recommend this place and price is perfect.",0
12/4/2016,0.44727272727272727,Positive,I've been coming to dankcuts for about 4 months now. This place is a men's Barber Shop for the new century. Above and beyond the excellent/consistent service. Their appointment booking and preference tracking is a perfect convenience. For young professionals like myself. This place is a treasure. Keep being awesome dankcuts. I'll keep coming.,0
8/29/2017,0.55,Positive,Awesome place. I've never had anyone pay so much attention to how I've wanted my haircut. Great experience! Will definitely be back.,0
8/12/2017,0.3541666666666667,Positive,Wow! I actually got my haircut the way I asked for it to look. Ryan customized my haircut based upon the images I circled from their catalog. I am very impressed! They store the parameters in their system so that the next time I am there anyone can cut my hair the same way. Genius! Great job!,0
7/3/2017,0.24124348958333336,Positive,"Consistent!!!, friendly, clean restroom, beer/soda before your cut is a plus. This is not your average barbershop,...the best in the game to date. Make sure you make an appointment in advance. They're usually fully booked.",0
11/8/2016,0.16338734567901236,Positive,"What a fine ass barber shop. I called in as soon as they opened today and they manage to accommodate me in an hour. The location is nothing flashy or outstandish, but that's not what makes this place so impressive.Immediately walking in, there's the sense of a friendly atmosphere, and I'm run down on how the business works. You get a small booklet of about 30+ hairstyles that you're liking for yourself. The barber is able to get a feel for what you want, not the actual hairstyle. Impressive and unique bit. Once you're done, you just chill. They have games and complimentary water/soda/beer that you can help yourself to in the back. Just wow.Once the haircut starts, the barber makes sure to ask frequently on your opinion for your hair? How short do you want the sides? Do you like your sideburns as they are now? How much do you want off the top? Want the top of your sides tighter? How're we liking it so far? After general cutting, they wash your hair for a nice minute or two (feels pretty damn relaxing) before putting finishing touches like sharpening parts of your hair and applying product. I was so impressed by how my barber helped me achieve a look I like. Also, I impulsively bought their dry hair product because it worked so well with my hair....hahaha. $35 for the cut and $20 for the product was well spent here. My hair was tailored to perfection, like a suit for myself.A few more things that made me like this place:-the atmosphere. The barbers are talking with you and the others in such a casual manner that you feel like they're friends from day 1. They're very friendly and open.-the pictures. At the end of your haircut, they take 4 pictures (back, sides, front) to make sure that if you want to replicate the hairstyle you got that day, then you can. DAMN. Although I declined to schedule another appointment within 6 weeks, I will definitely come back and schedule my next haircut HERE. This place is definitely something I don't want to miss out on. I would recommend to anyone who is in need for a haircut.",0
12/10/2016,0.25445156695156695,Positive,"So I've been going here for around 2 years now and can't believe I haven't made a review on Yelp yet! This place is honestly as good as it's going to get for a haircut and the 5 star reviews say it all. The second you walk in, you're automatically greeted with a smile and handshake welcoming you inside. They offer you complimentary beverages as well which is a nice touch. The interior look was renovated relatively recently and I love it ! It's got like a bright modern industrial look that seems to belong more so in DTLA then the cookie-cutter shopping centre it's in. Once they call you back, they'll take you through the whole process of making sure you're getting the perfect cut every time no matter which one of them cuts your hair. (You tend to rotate between all of them throughout your different appointments). They really have a way of knowing exactly what you want and offer great suggestions for those of you who are more on the indecisive side like me! After the cut, they'll rinse off your hair and then blow dry and apply product to your hair!  It truly is a unique experience here in that they write down everything they do in Ipads to make sure you get the same quality cut every time. You also get pictures taken of your cut at the end to replicate it the next time.  All of the staff here are incredibly chill and all of them give a stellar cut! It's a very relaxed and casual vibe with them. Cuts are around $35 which isn't bad at all considering the quality cut you get! Make sure to make an appointment ahead of time because they most likely won't have any available on the day of unless someone cancels. Really didn't realise how much I enjoy this place until I left the country for a few months and no cut could even come close to this place! Totally recommend !!",0
3/31/2017,-0.021428571428571425,Negative,"After three haircuts here, I decided that the concept just doesn't work, at least for me.  The concept that your hair can be cut the same way every time regardless of who is cutting your hair sounds wonderful but in all practicality I think it is difficult to repeat.  You will find similar comments on this from others.  All three of my haircuts were different.  They were not only different but the technique each stylist used was different.  That was a tell tale sign that there is a conflict between their concept and training.The shop seems nice and professional but you can read between the lines based on the open conversations they have while cutting your hair and the offensive sign they have on the ceiling while your hair is being washed.",1
7/14/2017,0.12151253918495299,Positive,"I heard about this place through a friend when it was a one man show several years back. I never followed through on an appointment due to where I lived until recently, and was initially excited. However, I left a little disappointed after both visits. After the first time I got a cut here, I went home and scanned it, and didn't like the length. On top of that, the texturizing was very substandard. I went back for an adjustment but it was more or less the same; just shorter. On my next visit, I got a decent haircut and it was styled nicely. But when I got back, it was cut in a way that I was not able to style it as well since my blow dryer isn't as good as theirs. I don't live that close so I opted to just suck it up. These experiences made me realize how much better it is for me to build a relationship with just one stylist; and you can't do that at Danckuts. Don't get me wrong, their system sounds good in principle, but a system that efficient should not cost $35! Look, it may very well work out for you, but until they train their barbers to improve their technique and add to their repertoire, I just can't justify how it's worth the $35 bill. I would encourage you to give them a shot at least once, and see if you get a better experience than me.",0
11/8/2017,0.2484848484848485,Positive,"The so called patented haircut process is garbage. In theory it sounds cool to be able to go in and be guaranteed the same haircut by any barber. However, it never looks the same - or slightly close. The shop itself is rad (yup I just took it back to the fourth grade and used the word rad) and the employees are all really cool but what Zack try's to sell you on is a lie. No offense Zack, but if we're being honest the haircut process that you sell doesn't work. You run a cool trendy haircut business but the haircuts you guarantee are a ripoff. Cheers!",0
8/1/2017,0.5351851851851852,Positive,"Zac and his team at Danckuts deliver exceptional haircuts and service.  I have been in the chair with nearly everyone in the shop and consistently receive a great haircut.  On top of that, the atmosphere is awesome.  An amazing group of people doing a fantastic job at keeping my hair looking better than ever.",0
7/20/2017,0.3333333333333333,Positive,"Had the best experience with my first cut at Danckuts. Just relocated to OC from Ohio and Danckuts changed the way i would think of a typical haircut. Outstanding service with outstanding hospitality. Will definately be coming back again, and again, and again! Thanks Danckuts!",0
7/20/2017,0.375,Positive,"Best haircut place around. I know that each time I go, I'm going to walk out with the haircut I expect. No surprises. There's way more consistency between the various staff members, because of the photos and notes they take. General vibe is good too - although you could find similar elsewhere - but consistency sets it apart.",0
6/13/2017,0.2714285714285714,Positive,"Just stopped by on a whim and had a really great experience! They really put a lot of research and thought into making sure that the haircuts are top-tier. Lorin helped me out and explained the process to me which gave me so much insight into the process. Results are what matter above all else, and my haircut was truly Dank. Definitely will come back!",0
10/23/2016,0.019019138755980863,Positive,"I have been struggling to find a quality barber for the past couple of years. I have been everywhere from SD, OC and LA. I have even gone to a couple of those expensive salons you find in OC ( sassoon salon, etc) and i am very pleased from the work done here at danckuts.I was immediately greeted by the owner Zac, pretty chill guy. He explained to me how everything worked and how they go about their cuts. They really do live up to the name ""Hair Engineers"" theres more of a science to how and why they cut. I believe it is an appointment based shop so there was little to no wait time, and the shop wasn't packed with people waiting.The guy that cut my hair knew what he was doing, he explained everything in detail BEFORE we had even started. I would rate my overall experience a 9/10. Although I am a little skeptical about how they set up who cuts your hair. traditionally I would ask for the same guy for my cut, but they take a few pictures of your hair and leave detailed notes about the cut, So the next person will cut your hair exactly the same. I scheduled my appointment for my next cut and we'll see how that goes. But I would definitely recommend this place to anyone and everyone.",0
5/30/2017,0.37698412698412703,Positive,You get a great haircut every single time. No exception. Everyone here is super professional and knows what they are doing. Predictability in a haircut is an incredible thing. I highly recommend Danckuts!,0
10/9/2017,0.37916666666666665,Positive,"No need to say anything, Danckuts is superior to all. Thank you to Augustine and Zac for being such cool guys!",0
5/11/2017,0.35000000000000003,Positive,All the barbers here seem to do a great job cutting hair consistently. One thing that I was extremely happy with here was the service. I was gladly paying $35 for each haircut as I think that's a reasonable price for the level of consistency I was getting as well as the top notch service and quality.,0
6/23/2017,0.32150000000000006,Positive,Danckuts completely saved me tonight. I had gone for a haircut at a place earlier and found that my hair was a complete disaster 2 days before a wedding I was going to and I needed someone to help me as quickly as possible. I checked Yelp and found Danckuts and decided to give them a try. Little did I know it was the best decision I have ever made. Everyone working there is awesome and they really take the best possible care of you and ensure you that your haircut is EXACTLY the way you want it to be. I showed up there at around 6:50 pm and they were closing at 8 pm and they STILL ended up taking me in at 8:45 to help me out with my messed up haircut. I would HIGHLY recommend you stop by this place because I know 100% I will be going back very soon. You guys are awesome!,0
6/13/2017,0.3014285714285715,Positive,Great haircut and atmosphere. Would highly recommend. Really like the concept of taking pictures so you can modify your haircut next time or just get the same exact thing. Fairly priced as well,0
1/31/2017,0.2294642857142857,Positive,"I've been there multiple times! They do a great job! But the problem is that I prefer one barber to work on my haircut and they do not provide that! My last haircut was perfect with no mistakes not even a tiny one! And when I came back the next time I asked for the same haircut and the result was something totally different! I texted them about it and my request wasn't possible! They said that Appointments are given on a specific time and the barber who's free at that time will work on the haircut, that is how the system works! And they offered a fix up for free but that's not what I asked for!Unfortunately, I'm not going to be returning to this place and I really recommend having appointments based on the barber not just the time! Nothing can't be changed!",0
1/14/2017,0.4,Positive,"Took my 11 year old boy for a cut. His stylist really took her time to perfect it and make sure he got what he wants. This place caters to men with their tools, decor and layout.",0
10/2/2016,0.4147435897435897,Positive,"Dankcuts offers the best in terms of service, atmosphere, convenience, and, most importantly, a quality haircut.  They use a great system to take your vision for your hair and optimize it for your particular face and bone structure.  The result is a great haircut and a very happy customer.I've been going there for a while and tonight I took my seven-year-old son in.  He had a pretty specific look he wanted and Zac delivered.  The only problem now is that the seven-year-old is now the best looking guy in the house.You can't go wrong with Dankcuts!",0
6/16/2017,0.24,Positive,"I've been here for the past 8 or so haircuts. They always do a really good job. The haircuts are consistently great, even when I switch up something minor. I've had a number of their stylists and they all know what they're doing. Definitely recommend coming here.",0
8/9/2016,0.54,Positive,I finally found the best barber shop ever! Very organized and they genuinely care about you and your time! I visit there twice a month. their haircut is flawless! Thank you guys!,0
9/8/2016,0.2568181818181818,Positive,"Have not been in a while because I no longer live in the area but was coming here for a good 8 months on average 2 times a month. I personally liked the shop better before the remodel. It seems with the remodel the staff was also switched around...  I had a good run! I even followed them to the temporary space they were renting while they were remodeling.Though the mapping they do and the pictures they take should help to have the same haircut every time it seems to have really differ from person to person. Since they prefer that you do not request anyone I kinda stopped making an effort since I was getting a different haircut every time the last 2 months I was coming here. Do not get me wrong, great haircuts, just no consistency. Overall, Great haircuts, They raised the price on me all of a sudden which was not a big deal until the switch.. Friendly staff, great music playing all the time... why not 5 stars? I feel like it is a completely different shop and no consistency the last couple of months",0
7/30/2017,0.15520833333333334,Positive,"I've been cutting my hair for the past 7-8 years, as I am super picky with who touches my hair. I gave Fernando a chance, and man, no regrets. Super chill, told him what I wanted, and he hooked it up. This is now my go to barbershop. Love the environment. Next cut in September. Good stuff, guys!",0
5/14/2016,0.004999999999999997,Positive,"So I've been working weird hours at my workplace and the lady that typically cuts my hair at another place could not accommodate my schedule. ....which left me desperate and in need of a haircut. Some guy was wearing a dankcut's t shirt at south coast plaza so I googled it and made an appointment. To keep things short, probably one of the best haircuts I've received.I have that super thick coarse really hard to cut Asian hair and they do wonders. So far I've only been here twice and the 2nd haircut has been better than the 1st.",0
3/27/2015,0.08531746031746033,Positive,"I have some really messed up hair and it is depressing. I have a weird head and my hair is thinning out. I have been to multiple barbers across orange county and it is the same thing. Shitty haircut after shitty haircut. A few of my friends told me about Danckuts and I was hesitant after hearing about their hair ""engineering"" and $35 price tag.But I gave it a shot and I am so happy that I did. Zac told me everything I was doing wrong. He told me why my hair did not have any volume to it and he explained it all the way down to the science of my hair follicles. Zac told me how to style my hair and what products to use and what products I should not be using. It really was the best haircut I have ever had and it is worth every penny.Also, it is a really cool environment. There is a golden framed picture of Daniel Craig on the wall and a fireplace and a bar. You have to check this place out.",0
11/8/2015,0.24940104166666666,Positive,"I've been wanting to try this place for some time now. I know that trying to do the ""walk in"" thing doesn't work but I was driving around the area one Saturday morning & decided to ""pop in"" anyway. So as I expected they didn't have anything readily available but they had the next day in the afternoon so I jumped on that opening. I want to first start off by saying I dig the inside shop itself, I love the dark, gothic look of the decor. Reminds me of the movie, ""The Equalizer"" when Denzel walks into the Russians mobs upstairs bar! Love the back bar area! I have short hair to begin with so I was thinking how much better can the cut be, honestly? Well honestly........A LOT!!!!! I'm horrible with names when I first meet people so I can't remember the girls name but she had ""pink"" hair! She was super nice, very very thorough about how they cut hair & I felt very comfortable with her suggestions. My wife has a very honest approach when it comes to judging stuff like this & the last place I went she said, ""Did they even cut it""??? LOL! This time she said, ""Wow they did a great job""! So that was enough for me!I don't give a lot of 5 stars but they deserve it. I like the ""tech"" way they approach everything from the haircut itself to payment. Price........well......since I'm used to cutting my own hair I don't think I'll ever get used to ""todays"" prices especially for cutting men's hair but then again you can't put too much emphasis on price when the end result is close to perfect as your going to get! So I'll chalk this up to one of my rare ""once a month"" treats I'll give myself. Yeah I'm a fan for sure.",0
7/4/2017,0.1358974358974359,Positive,"Decent, but not great!!!!! I guess I'm one of those who is of the opinion that a place will only offer a full NO questions asked refund if they can't stand behind the quality they offer. I'd rather pay more, be guaranteed to get a quality result than be scared they might screw it up and be offered my cash back or the offer to fix the issue. It might be worth a visit for some, but I'm happy to go back to my regular place knowing I'm getting a great cut, service and not more concerned with the policy they have to cover their themselves",0
1/30/2017,0.16201298701298705,Positive,"I believe the price would be reasonable if they were more focused on cutting your hair rather than talking and sounding smart by using their own haircut terminology. I went in thinking.. wow they must really know their stuff by the way they sweet talked to me. They gave me tips on what hair I should get and why I should get it. That's fine if they do that, but I already knew what haircut I wanted. Although this was my first time there, I always get the same haircut every time anywhere I go. So as I explained what I wanted, they would not listen to me and kept trying to convince me otherwise.. assuming that I didn't know what I wanted or didn't know what I was doing. Also, they talked for half the time of my haircut. Plus it hurt every time they were shaving the sides of my head. They used very forceful and quick movements to shave my hair off which hurt.. but they did put on a good show acting like they knew what they were doing. Towards the end, I wanted something else of my haircut fixed but they suggested and seemed impatient to let me get my haircut fixed since it took over half an hour. (Which by the way.. half the time was because of them talking about the night they had before) This place isn't as nice as it seems.",0
9/20/2016,0.26136363636363635,Positive,This is one of the most professional barbershops I have been to in a long time. The barbers are very knowledgable and talented. They use technology I have never seen before to give you a consistent cut every time. The owner has personally gone out of his way for me many times to make sure I am happy. You can't go wrong here!,0
3/13/2016,0.22266746411483257,Positive,"I barely write reviews anymore, but I had the most awesome experience at Danckut's ever. Today is my birthday, and they really made me feel special.For a while, I've been getting haircuts at random Asian salons or Hair Academies, both of which are okay. For a $10 haircut, it doesn't get much better than that. What I dislike about both aforementioned establishments is that the stylist/barber does not really understand ""forward"" haircuts. If I wanted a simple haircut with spikey hair or a faux hawk like every other dude, then $10 hair cuts would do.For the longest time, I've wanted to have a certain hairstyle that I was not even sure my hair could do. I work in the fashion industry, not that it matters much, but I guess what I'm implying by that is that I really like ""forward"" haircuts. I've heard NOTHING but great things about Danckut's and after a few mishaps on my end (ie: Driving to the wrong location and waking up super hung over the day after my birthday therefore missing my original appointment, it was finally time for my appointment.Unless I was trippin' from being overly excited, I think I heard Ty$ right when I walked in the door. To top it off, the receptionist Alexa was super dope and friendly. To make it cooler, she had Yeezys on.Hailey cut my hair and was super dope. The ""generic"" photos they let you circle on a laminated sheet are ALL trending hair cuts that I've been dying to have, but have always struggled finding a stylist who understand how to cut that hairstyle.30 minutes into my haircut, I'm in love with the whole vibe, the team, and obviously my hair. I love boutiques, and this hair shop reminds me of a boutique. Everyone vibes with each other and the team is more than a family than a team.I never paid $35 for a haircut before, but now I will go to Danckut's, even if it's out of my way (I live in LA now). The experience was so rad that I even bought the hair product, brush, and hair spray.Maybe I'm just hyped because it's my birthday, but there is a great reason why everyone gives Danckut's 5 stars. And if they don't , it's rad knowing that they will do anything they can to either 1) explain the situation or 2) make things right.Thanks guys for being one of the joys on my birthday day.",0
