Date,SentimentScore,Sentiment,SentimentNum,StarRating,Rating,Review
1/11/18,0.404761905,Positive,0,5.0 star rating,5,"Rad spot operated by a bunch of real good dudes. They're quick, they do a goodass job, and the price is right. Will be back"
8/16/17,0.32,Positive,0,5.0 star rating,5,I took my friend here to get his hair cut because it was nearby and it was a great shop. They have flexible hours and the wait wasn't bad. Most importantly Louis did a really nice job on his hair~
11/18/16,0.305102041,Positive,0,5.0 star rating,5,"Great for straight razor beard trims and line-ups, old school with hot lather and blades.Get beard trimmed regularly here and done right, where so many LA barbers screw up a beard trim ."
5/10/17,-0.0125,Negative,1,2.5 star rating,2,Not completely what they're cracked up to be. I got my hair cut by Fez. I asked for a low fade on the sides with a taper finish and a crop.  He didn't deliver much on the fade and the crop was completely uneven.
8/11/17,0.41175,Positive,0,5.0 star rating,5,"My little brother got a hair cut and I called before going into the Barber shop and we had looked at the yelp reviews before going in to see the amount of time it would take. They have good service and give you the best quality hair cuts you can get.My brother asked for a design on his head and we showed Robert the photo and completed the design very well and my brother loved it and still continues to get his hair cut from there.The barbers Robert,Chris ,and Steven are very enthusiastic people and will put all their effort to cutting your hair.The Barber shop is a very thrilling  place. I suggest this place for people to come here for an amazing cut and an amazing time."
6/29/17,0.403333333,Positive,0,5.0 star rating,5,"Simply the best barber shop on the west side! I have been going to Steven for 2 years or so, and he is always consistent, professional and a very talented barber. I highly recommend checking these guys out."
3/8/17,0.115833333,Positive,0,5.0 star rating,5,"Luis has cut my hair twice now since moving out here a few months ago. I've tried other spots and they always disappointed. Active barbershop is solid. Good people, clean cut and great attention to detail. Cash only. 5 stars for sure."
3/22/17,0.282638889,Positive,0,5.0 star rating,5,"If you are in the market for a good haircut, I recommend Chris at Active Barbers.  My hair has been a bit out of control the last week, and I saw a barber shop place in Santa Monica.  I was a regular customer over a Floyd's and mostly happy with the cuts their.  Whelp, that was before my latest cut from Chris.  He gave me a 1 1/2 inch fade with 2 1/2 on top.  This was significantly shorter than how I usually wear it.  But, I trusted him.  And, I left looking mighty stylish."
7/19/16,-0.11204844,Negative,1,1.0 star rating,1,"** If you want a useful review, read this one **I used to come here all the time, and would recommend to friends in the area who wanted a good barber. Certainly not anymore, I tell all my friends to AVOID!If you call ahead and get Rob you're fine. But I'd rather have my little brother cut my hair than go to any of the walk in people. Rob, if you read this and care about your business, get your people trained and tell them to have pride in their work. Now for some examples...It literally feels like they're racing against each other for fastest haircut. In fact, they have even made comments about time and setting records while I've been there. I understand you may get bored, but you're not making pizzas. We are paying for 'higher quality' haircuts. I feel like an experiment when every time I walk in there these days. One of the shorter fat kids, I don't think it was Mondo, is by far the worst. I was shocked at how rude he was, like I was asking for a favor by coming in for a cut. He started cutting my hair mid sentence of describing what I wanted, and was finished about 5 minutes later. Didn't say a single word when I paid or reluctantly tipped him. Still regret that part. This isn't the DMV dude, seriously I would fire you if it was my shop. You suck. Overall this place is more of an offensive Hair Cuttery staffed with people who could care less what your cut looks like or if you return. I would even go to Floyds over them, or maybe just close my eyes and do it myself. My guess is that Rob does care, I'm assuming he owns the place. Dude, I know they're your friends but I would fire everyone and start clean. This place was fire a year ago. I dont know what happened, but it is so terrible now. Have some pride in your work or you wont go far.** Edit: After writing this it made me more upset, wish I could give negative stars. Not worthy of anything above zero.** Edit 2:Still mad. Still sucks. Do what you were doing a year ago. Can't wait to go somewhere else."
2/28/17,0.418666667,Positive,0,5.0 star rating,5,"Great spot, quick in and out, didn't have to spend a ton of time explaining what I wanted. You know it's a good place when there is a constant stream of customers! Very reasonably priced too."
3/23/17,0.291666667,Positive,0,5.0 star rating,5,If your in the Santa Monica area and are looking for a fresh cute ask for Sal ... this dude knows what he's doing hooked me up with a clean fade and cut deff coming back ..
5/26/17,0.277272727,Positive,0,5.0 star rating,5,"Best Barber Shop in the Los Angeles area. If you are new to the area and want to the best barber around, come see Robert and I promise that you will not be disappointed. He takes walk-ins in Monday and Tuesday and appointment only on Thursday and Friday."
2/14/17,0.38,Positive,0,5.0 star rating,5,"The best service and ambiance; Jasmine is the Pelé of cutting hair  but let's say you're waiting for your favorite barber to make you look God-like but realize you haven't had breakfast, there's a Starbucks 40 seconds away. Wait, the best part is walking back from Starbucks with that triple caramel macchiato while overlooking the the ocean horizon from afar, and realizing you're about to look like Harvey Specter from Suits ‍"
5/2/17,0.4,Positive,0,5.0 star rating,5,Rob and Steven always know how to hook it up with an urban cut. Fresh on the top and fade on the sides is there specialty. Also always have a great time at there bar Padrino's in Lawndale
2/24/17,0.45,Positive,0,5.0 star rating,5,"Best barber shop in LA. Really friendly and fun atmosphere, great place to spend an hour. These guys are hilarious and know how to welcome you into their barbershop community. Rob, the owner, even gave me a beer when he found out it was my birthday. Plus they do incredible fades. I'm personally partial to Jasmine, but I've gotten my hair cut by 4 or 5 other people and they've all been fantastic. I've been coming here for nearly 2 years now and I won't stop unless they make me."
8/10/17,0.238095238,Positive,0,1.0 star rating,1,Make sure you make an appointment before coming to this barber shop. The wait time can be over an hour without warning. Only two of the barbers take walk ins on certain days and they don't even warn you before you visit here
2/23/17,-1,Negative,1,1.0 star rating,1,I paid $50 and got worst haircut.Dont even think to go there at all and they dont care how they did their job.
4/10/17,0.266666667,Positive,0,4.5 star rating,4.5,I went to Active Barber Shop on Saturday and got a bald fade with a design from Sal. The fade was flawless and the design was on point. I would totally go back if I'm back in the area. I recommend this shop for anyone that gets urban cuts like fades and tapers. Price is 30$ but it is worth it I promise. Ask for Sal he is a good barber and he has been at it for years.
7/9/16,0.299600168,Positive,0,4.5 star rating,4.5,"Super legit barber shop.  Came in and got a stunning cut and beard shape up from Jasmine.  Looks like all of the folks here really know what they are doing.  They have that classic barber rhythm and flavor.  Small shop, but they really take care of you.  They even finish you off with a quick (but awesome) neck massage.  Definitely my new spot!!"
4/29/17,0.301245791,Positive,0,5.0 star rating,5,Best barber shop in LA! Been going there for a year now and I always leave happy. I just sit down and tell Steven that I trust him to go for it. I refuse to get my hair cut anywhere else. Highly recommend Active Barbers to anyone looking find a new barber shop.
4/7/17,0.65,Positive,0,5.0 star rating,5,Pretty good place to get a haircut here in Santa Monica. They even gave me a vibrating neck massage to end. :D
5/14/15,0.013095238,Positive,0,1.0 star rating,1,"I'd have to give this place a 3 prob would've been lower but I'm a nice guy. I waited over an hour that's no problem. But the cut was not worth it.  He initially cuts my hair totally different than what I asked for had to ask him to fix it. So he cuts it better but one side of the fade was lighter than the other big no no! My hairline was taken back after I tried to explain to him that I didn't want it taken back any. I asked for my beard to be lined up a certain way and also part of my beard to be trimmed, both were to little avail. He lined the top of my beard different than I asked after multiple explanations still wrong and I never got the part trimmed that I asked for. I left because I didn't want to keep asking him to fix things. Didn't offer to clean my neck which was really hairy. I think I'm gonna lower this rating as I'm writing this I'm actually getting upset.With all of that said those things weren't the worst part. I paid $25 for a cut not worthy and I broke out on my face. I'm not sure what he used to shave me with but I have many little  bumps on my face."
4/18/16,0.073376623,Positive,0,5.0 star rating,5,Robs been cutting my hair for almost 7 years now and I don't think it's gonna change anytime soon. I have such a hard haircut because of scars and two cowlicks but he kills it everytime even when I don't go in for months at a time cause I wanna grow it out but get tired half way through and cut it. (Hobo special) but the end result is always the same. Clean lines and great taper. He also does my beard to perfection everytime. The place is clean and friendly staff this will be my barber forever....
2/16/17,0.416459517,Positive,0,5.0 star rating,5,Went in to get a cut......Barber sal cut my hair I was really satisfied with my cut it was done jus the way I wanted it ....He is my #1 barber from now on.....I live in LA and I drive 45 min jus to get cut buy him!!!!
3/18/16,0.067685185,Positive,0,1.0 star rating,1,So I gave this place a try due to the high yelp reviews. I was hoping to get a decent haircut for the price they were asking but the person who cut my hair doesn't know how to cut hair at all. I was surprised they were using such dull blades to cut hair that it felt very akward. I have so many uneven areas due to that especially in the back and I'm even missing a chunk of hair back there. The barber doesn't know what their doing especially with the front of my hair that I cant even do a comb over that my hair normally is able to do easily. I will never waste my money on here again.
1/19/17,0.289090909,Positive,0,5.0 star rating,5,"Place has good vibes from the minute you walk in. Music was good, people were friendly, and the shop was spotless. They even have aprons with cell phone covers so you can use your phone while getting cut without the hair everywhere. The price was $30 but you get what you pay for. Robert took his time and had my beard and taper on point. They're wrong about taking Pittsburgh over New England this weekend though!"
3/28/15,0.234848485,Positive,0,5.0 star rating,5,"There are more than a few barbers here, I haven't had the privilege of getting a cut by Steven?(owner) but Megan (blonde girl) is exceptional. Being an asian dude who used to cut hair, I am picky and know exactly what I want. Also, asian hair isn't the easiest to do a clean fade on. In short, I haven't seen a lady barber as talented as Megan. If you want the fresh cut with a feminine touch, Megan is the way to go."
10/30/16,0.241666667,Positive,0,2.0 star rating,2,Only okay. Rob seem to be the only talented barber at this small shop. And at $40 ( including a $5 tip) you would expect more talent at this stricly no-frills barber shop.
6/28/17,0.356666667,Positive,0,5.0 star rating,5,I took my son here and he got the best haircut of his life. He saw Robert but my friends husband and sons see anyone who is available and they highly recommended active barbers to me.
2/24/17,0.7,Positive,0,4.0 star rating,4,Took my son for a real haircut on his 16th birthday. He says it's the best cut he's ever had. Great environment and great people.
8/8/16,0.353030303,Positive,0,5.0 star rating,5,"Active Barbers is a great hip spot. Robert and Steven are hardworking and talented barbers. You could go to a top Beverly Hills salon $$ and not get the quality cut that they provide. The atmosphere inside is like their namesake, Active. They are warm and courteous to all that walk in. The greatest thing I admire about them is that they are living the American Dream. They started at the bottom and now are owners of their own business. Hard work and perseverance is the road map to success. I always get a great cut, even if ROBERT can't cut me. Jasmine, Chris, mondo give great cuts as well. Best thing after cut is they give an old fashioned massage with hand held massager. Classic barber shop that's cool and professional. Keep up the hard work and drive. It is appreciated. Big Mike"
3/21/16,0.17526455,Positive,0,5.0 star rating,5,"I recently moved to the Westside and was having a hard time trusting the right Barber to cut my hair, luckily I found this shop on Yelp. I just got another haircut from Active Barbers and I couldn't be any happier. These guys are on point with their cuts, they're super friendly, and offer great recommendations on how to keep your hair looking sharp."
5/8/15,0.5,Positive,0,5.0 star rating,5,"This place is awesome. Great barbers, atmosphere, efficient and detail oriented, reasonable prices.  Definitely stop in."
6/5/17,0.019703311,Positive,0,2.0 star rating,2,"Big homie Rob slayed it! My hair is very tricky, he knew right what to do. After a year and a half living in so cal I found my barber!!!!"
6/19/17,0.584848485,Positive,0,5.0 star rating,5,"This place is the best. Old school barbershop feel and great fades/beard trims/ and line ups. Been coming here for more than a year and the guys are always cool and ready to talk shop- cars, music, sports, etc. Super cool vibe in here and Luis, Robert, Steven, and Chris are great! It does get crowded so if you want to avoid the wait just make an appointment ahead of time. Great cut with a great vibe!"
7/6/16,-0.21969697,Negative,1,1.0 star rating,1,"The kid who takes walk ins is terrible. You can feel him rushing the haircut and he clearly just doesn't really give a fuck. The other barbers seemed friendly but the guy who takes walk ins was super rude. I told him not to go shorter and he said ""uh well... Too late now"" and kept cutting. Really bad haircut and didn't give what I asked for at all."
5/29/17,0.075,Positive,0,2 star rating,2,"I've had a cut from almost every barber in here except Steven and honestly if it wasn't for Rob I would give this place zero stars. I rarely complain and I never give yelp reviews, but please, if you want your money's worth and then some, don't go for anyone else but Rob. I feel bad for giving the place 2 stars just because of how skillful Rob is, but if you are going to charge $30 for a cut, at least find barbers that are willing to put in the work."
9/26/16,0.095558608,Positive,0,5.0 star rating,5,"Overall, just a great experience. They gave me the cut I needed and did it fast. They also use some turbo air blower to remove any loose strands so you leave not feeling like you need to run home and jump in the shower. It could have been a little less loud."
8/1/16,0.083901515,Positive,0,3.0 star rating,3,"My husband has been here a few times for his haircuts. Originally the fades were good (even though they are on the higher side of price) However, some of the newer barbers there are not great. The worst part (this is mainly my reason for 3 star) is that the last two times he has been there and I have waited for him, the haircuts lated more then one hour !! (That is crazy!) and even after that, the cut was sub par at best."
7/25/15,0.089146568,Positive,0,3.0 star rating,3,"Advice: Make an appointment or only go to Chris or Megan you do Walk in. Also Haircuts go up to $30 starting September 1st.I thought I would never give this spot less than 4 let alone 5 stars. I've been getting my haircut here for almost a year now. I only do walk in's because Chris and Megan, I think that's her name, has always done a great job. They took pride in their cuts and always made sure everyone left with a fresh cut. That being said, the two newest guys just don't seem to grasp that concept. You know I figured All the Barbers here are dope, so these guys should be cool. Nope. They don't seem to follow directions well,  f your hair up and look at you and almost say ""that's what you asked for, pay and leave."" At least try to make my shit look decent, I got patches of hair sticking straight up right where I part it and lines all crooked like a politician. The newest guy at least has a good attitude, he is new, but he still f my shit up. The short stocky cat...bad attitude and worse hair cuts."
9/5/16,0.229910714,Positive,0,5.0 star rating,5,"My favorite barbershop in the area.  I am from NY and used to a certain type of shop.  The kind you can walk into, hang out with the fellas and stuff like that.  They got tvs and usually got some good music playing.  I have never had a bad cut at this place.  The service is fantastic and everyone there is friendly."
7/22/15,0.246574675,Positive,0,5.0 star rating,5,"Need a cut because your barber is out of town? Need a new barber shop because your new to the area? Or you just need a last min hair cut? ACTIVE BARBERS is the place I recommend for you and everyone else! After trying out a lot of barbers, I was referred to Steven by my older brother. Finally found someone who just knows the type of hair cut I wanted, most importantly how clean it looks at the end. Tell him what you want and he'll hook you right up! Not only do I recommend Steven, But also all the other barbers there. All the barbers there are friendly and know how to hook you up! Go give them a shot, and best believe you'll leave there with a clean cut!"
5/24/16,0.159375,Positive,0,1.0 star rating,1,"Been here for the entire year I've lived on the westside.  Used to get my hair cut by Megan but lately it's been whoever's free. Last haircut is going to be my last, however, due to the inconsistency in haircuts between barbers. Can't support a place that charges top dollar for a cut that looks great sometimes but sometimes looks like I buzzed it myself."
6/18/15,0.274249639,Positive,0,5.0 star rating,5,"Just got out of the chair and felt compelled to give Meaghan a solid review.  She took great care of me, doing a fine job of giving me the cut I wanted.  She is very meticulous.  I really appreciate her taking the time to make sure it was done right.  I was looking around for a reasonably priced barbers on the West side, who provide outstanding service.  I'm glad I came here.  There are some questionable reviews, but I'm not one of them.  I'm extremely satisfied with the value and Meaghan's service.Absolutely worth the trip!  I'm a new regular."
4/7/17,0.596818182,Positive,0,5.0 star rating,5,Excellent barbershop. Highly recommend. One of those awesome spots where everyone's positive and you feel like a million bucks when you leave.
8/12/14,0.326754386,Positive,0,2.0 star rating,2,"Every time I leave Active Barbers I feel like a million bucks. This place is straight to the point no bs lets get a haircut . I feel welcomed every time and the staff is always super friendly and kind . It's super clean and smells amazing, but it's also a small barber shop as it should be... Oh plus they have three plasma TVs so you can watch some sports while you get a fresh cut. My usual barber Chris ( he's the one with the awesome mustache) always knows what I want so there's  not much of the worried feeling wether or not I'm getting what I want . Also the rest of the barbers there are super skilled  . So basically what I'm trying to say is that this barber shop is simply amazing. They don't try to be something they're not, it's a straight and to the point barber shop. Reasonable prices for Men's haircuts and it's great for kids too. Oh and if you go ask for Chris !!!!!"
8/2/15,0.069334651,Positive,0,4.0 star rating,4,"Been coming to this place for almost a year and a half now. If you want a decent job doing ask for Megan. She takes soooo much pride in her work and absolutely loves what she does so all the props to her. The rest of the guys are cool they have good banter and it's well priced for the area.So why four stars instead of five? last time I went a couple of Saturday's ago, I got seen by another guy (new as I hadn't seen him before) and he was just chilling in the barbers chair without his uniform on, so I didn't even realize he worked there till he called me over. Now I usually will not get seen by anyone else but Megan (and I have waited over an hour on walk ins just for her to do my hair). But I was in desperate need of a cut, she wasn't in that Saturday and this guy was the only one available so I was just like whatever. Lesson learnt - stick with what you know and who you're comfortable with. And make an appointment as the wait is long. Knocked off a star as this dude didn't do a good job on my hair at all (and I am incredibly particular about the style) and was left with bumps along my hairline, no clean up the back of my neck and the front of my hair was just a mess. Will get back to Megan to get it fixed."
5/19/15,0.180059524,Positive,0,1.0 star rating,1,"I came here to get a haircut today after seeing the reviews on yelp, seemed like a good choice at the time. This place isn't for me because I waited an hour to get a haircut because the barbers worked slowly. Now, I understand that sometimes it takes some time to get things right, but I have seen barbers work faster and not taking 40 minutes per a person on something that is basic. Anyways, I waited because I NEEDED a hair cut for a job interview that was soon. After the 55 minute wait, I had to go back to my car to add more time to the machine, and when I came back, they had just BARELY skipped me. The barber that did it acted like nothing, didn't apologize. I was so livid. This was my first time coming here and never again will I come back. Granted they probably do give great hair cuts, I just couldn't afford to wait anymore.Now here I am about to go to my interview looking like Mogli from jungle book. Extremely upset. I'll tell my friends to not come here."
3/4/17,0.446296296,Positive,0,5.0 star rating,5,"Five stars, no question. This place is the best. I've been coming here about a year, and wouldn't even consider going anywhere else. Open early, even on weekends, so you can get your haircut and go about your day. All the barbers here are talented, thorough, and professional. I see Jasmine, who always gives me a clean cut and lines me up perfectly. Even after the first time seeing her, she remembered how I like my hair cut, so I don't even have to ask. Love this place."
3/2/17,0.105,Positive,0,5.0 star rating,5,I know a lot of guys are skeptical of having a woman cut hair but go see my girl Jasmine! Every time she cuts my hair I get a minimum of 10 compliments that whole week. You won't be disappointed. Best fades in my opinion! Everyone there is good too
3/16/17,0.383053613,Positive,0,5.0 star rating,5,"Active barbers is as good as it gets. I was nervous, coming from New Jersey, if I could find a decent barber in Santa Monica. Sal gave me the best haircut I ever got. They are all good but I find Sal does fades perfectly. Not only was the cut perfect but the machines and equipment he used were top quality. Really cool guys in the shop. I genuinely look forward to getting a haircut and hanging with these guys. I highly recommend coming here for any type of haircut. Especially a fade."
9/12/16,0.283854167,Positive,0,5.0 star rating,5,"Extremely happy with my cut!! I dont trust anyone with my hair but was in a rush and had to come here... Needless to say my old barber got replaced! ROB you the man!! The shop is definitely ""active"".. Steven, Rob and the rest of the crew are hilarious and they make the wait time (well worth the wait) seem like nothing. Better make an appointment fellas cuz these dudes are taking over!"
4/2/15,-0.15047619,Negative,1,1.0 star rating,1,"Easily the worst haircut of my adult life here.I gave simple instructions for a clipper cut with no crazy requests. Instructions were disregarded and what I got reminded me of how my mother cut my hair when I was a kid, except that even my mother was capable of making an even line across the forehead.Later in the day my fiancee reached for my forehead and said ""there's a hair on your forehead."" After three failed grasps, she said sheepishly ""never mind. I think it's attached to your head."" Yes, this barber managed to leave a single goddamn orphan hair half an inch away from all the others.Holy crap, what a travesty."
3/31/16,0.25,Positive,0,1.0 star rating,1,an hour wait and $40 for the girl to butcher my head. All I wanted was a fade and a trim on top so I could style/part my hair. First and last time coming here.
11/30/16,0.6,Positive,0,5.0 star rating,5,Uprgraded my barber from supercuts to eddies and i couldnt have been happier! William cut my hair just the way I wanted. Nice looking place too.
2/21/15,0.123173921,Positive,0,5.0 star rating,5,"I'm not going to say I've never had a bad experience at this place because I have. There's a certain barber here that didn't pay attention while cutting my hair (watching tv), didn't listen well (cut it differently than what I asked), and argued with me when I tried to tell him he did something wrong. I've even experienced him doing it to other customers!!! Wth. Oh and when my neck was shaved, no shaving cream was used and I didn't get any tonic afterwards -- shit was burning for a few hours. Don't know his name but if you come here I wouldn't be surprised if you knew who I was talking about...HOWEVER...that was one experience and I actually feel that many barbers that work here aren't like that, and they do a great job, and so I'm sticking to giving this place 5 stars.With that being said, you're probably better off making an appointment. I don't know everyone's names but Robert does amazing work, it seems like he has many years of experience cause he just whips them out like they're nothing. He's very quick and very personable. Prices are very reasonable considering the area; 20$ for a haircut. Cash only, but there's a Wells Fargo across the street for those who bank with them.  Anyway, that about sums it up. Check it out!"
4/17/15,0.149591503,Positive,0,4.5 star rating,4.5,"I came in here on a whim earlier this week.  I wanted to get my hair cut before I headed out for a mini-vacation.  Active Barbers was quite busy, probably about 8 people in line before me.  I wasn't in a rush, so I sat down and waited.It wasn't a short wait, but I know that great haircuts take time.  It kinda reinforced why I would wait an hour...watching the three barbers meticulously craft cuts to each person's expectations.Finally, it was my turn, and Megan was my barber.  She gave me an awesome cut and she was super friendly.  I would definitely come back.  Not to mention, the cut was super reasonable price-wise ;).I would say the only area of improvement for the Active Barbers Team would be to work a bit on expectation management for ""last customer of the day.""  I read through a lot of reviews from people who are frustrated when they came in at 6:30 - 6:45, etc and were turned away.  Don't get me wrong...I used to work in a retail type job.  I totally get the frustration when people come in at the last minute.  This is the bane of any retail centric business' employees.  Most customers don't realize just how long it takes to close a business for the night, so I get the desire to get out a reasonable time.  If you don't put a cut off in, people will always take advantage of you.It might be worthwhile to put up a super prominent sign or change the ""open"" sign to 'closed' so people know that you are not accepting additional customers for the night.    That way the expectation is super clear, ""Last Customer 6:40, No Exceptions.""Again, this could be solved with just a sign ;), so I think you still earned the 5 stars ;)."
7/10/15,0.362222222,Positive,0,2.0 star rating,2,A no frills place with very reasonable prices to get a fresh cut.Came here for the first time during a trip a while back and needed a fresh cut. Got some recommendations from some friends and yelp. Walked in and didn't have to wait long but I recommend calling ahead to see if there is a wait. Showed Robert the type of cut I wanted and did an amazing job. Great shop with great service all around to get a hair cut.
2/20/16,0.123333333,Positive,0,5.0 star rating,5,I went here yesterday to get a skin fade with a combover and a hard part to get ready for the weekend. Mondo gave me probably the CLEANEST fade you can probably get out here on the west side. Super friendly environment and you get what you pay for. This is definitely my go to shop in Santa Monica
