Date,SentimentScore,Sentiment,SentimentNum,StarRating,Rating,Review
12/20/17,0.075,Positive,0,1.0 star rating,1,Worst most unprofessional made me 20 minutes for an appointment knowing I was ina rush complete shmucks joke of a place lost a customer that rips 40% on good haircuts and comes one time a week
12/9/17,0.41542328,Positive,0,5.0 star rating,5,"I had Tubbs as my barber and he was very cool and really professional, the shop itself is clean and tidy. I've tried the top barbershops here in Daly City and I will be going to Tailormade for the rest of my haircuts. Awesome shop, very affordable haircuts, specially because of the quality they produce. I highly recommend this barbershop to anyone, try it and you won't regret it"
7/12/17,0.4,Positive,0,5.0 star rating,5,Sherm is an extremely talented barber who actually cares what the customer wants. I've been a few times now and I'm impressed each time I go with how consistently good the cuts are.
6/15/17,0.398772321,Positive,0,5.0 star rating,5,"If you are looking for quality experience, professional haircut this is the place. Alan and his staff always get it right!!!!"
10/26/15,0.470707071,Positive,0,5.0 star rating,5,"Good news:  My son has been asking me to take him to a more grown up barbershop.  After reading the reviews, I called the shop and Chad was able to accommodate that same night (after hours).  My son wanted a Fohawk and I refused.  Chad was able to make us both generations happy with a fresh tasteful cut.  My son is happy to be Chad's new client.Bad news: Now, I have to take my son every 3-4 weeks here but if I can get my nails done every month, I guess my son deserves to be pampered too:"
11/5/16,0.033333333,Positive,0,5.0 star rating,5,"I decided to grow my hair out one day and it took me about 7 months to find someone who could cut my hair the way I wanted it to. One and a half years later I come back once a month and Chad has been my barber ever since. He pays attention to detail, is quick to respond when you try to book an appointment, and it's always fun to watch a game and chat with Mark and Sherm when you're there. I also work late and they're always able to acommodate"
3/2/17,0.933333333,Positive,0,4.0 star rating,4,"Great cuts and great barbers! I had my hair cut by ""Tubz"" and had a great experience. Five stars no questions asked!"
3/31/17,-0.01461039,Negative,1,1.0 star rating,1,"So disappointed. I was there recently. I paid 30 bucks for the haircut and 5 bucks for tips. The haircut was just usual one, nothing special at all. After I got home I didn't like the way they made me sideburns, so in a couple of days I called them and asked to change it a little bit. It would take max 5 min in total. It's really little upgrade, but they told me that I have to make a new appointment and pay for the haircut again. No service honestly!"
11/12/16,1.85E-17,Positive,0,5.0 star rating,5,Whenever I come here Tubs is my guy. He always seems to find a way to fit me in his appointments when I'm in desperate need of a haircut. He's fast & efficient and his cuts are always on point.
4/1/16,0.231944444,Positive,0,5.0 star rating,5,"I was able to get an appointment with Tubz. Thank you...! Appointments are best because barbers are booked with regular clients. The atmosphere of Tailormade was mellow, clean, and welcoming. Tubz did a proper consultation and delivered what I wanted even despite some challenges he crossed when cutting my hair. I would recommend this barber shop. I will be returning to Tubz, so I can stay tailormade."
1/9/16,0.358854167,Positive,0,5.0 star rating,5,"I'm very glad I found The Tailormade Barbershop through Yelp.  After reading the reviews on here and being pressed that I have to leave for overseas in a couple of days, it was great these guys could accommodate an appointment for me within three hours of my call.  Since I am particular about the kind of cut I like and want (the other reviews on here also helped in my choosing The Tailormade guys), I was scheduled with Mark who did a superb job!  He's really laidback, friendly and a top professional.  I brought a sample photo of what I wanted and that's what I got.  The shop is nicely laid-out with a comfy brown couch for waiting, three flat screen TV's perched on the walls, and magazines to keep your attention.  Making an appointment ahead of time is a definite must to be seen here since these guys get busy.  It's definitely a great place I will return to the next time I am in town and in need of a hair-cut!"
10/23/15,0.642857143,Positive,0,5.0 star rating,5,"Been coming here for about 2 years now and its always an excellent experience. Walk-ins are welcomed, but i always call a week in advance to schedule my appointment. Sherman is my go to barber and never disappoints. There is always a ton of meter parking right in front of the shop and I believe its $1 for an hour."
2/28/17,0.604340278,Positive,0,5.0 star rating,5,"I've been getting my haircut here for a couple months now, hands down one of the best decision I made! Chad is an excellent barber, he takes his time and his cuts are clean ! All the barbers at Tailormade put care and effort into their clients hair!"
8/24/16,0.36875,Positive,0,5.0 star rating,5,"This Spot is Legit! It's in a great location, the staff is very friendly and helpful. My guy Luis aka Tubz aka Tubby always hooks it up with the freshest fades in the bay area. The guy can to do any and every type of haircut . He takes his time with your cut, rarely does he rush through his cutz. The pricing here is reasonable it's not too expense. You have three widescreen T.V.'s in the shop, and a comfortable waiting area . Only downside might be the parking. Overall this place is great with a phenomenal staff ; who knows how to cut hair. Highly recommend this place!"
12/12/13,0.392575758,Positive,0,5.0 star rating,5,"New location, same great cuts. I cant say enough how much i'm loving the new spot. I've been taking my two boys here since they were able to sit calmly by themselves in the barberchair, and let me tell you...little boys move a LOT and squirm a whole lot haha! Thank GOD the barber I bring my boys to, Sherman, is so patient and skillful. I've seen his cuts from clients before my appointments, and they always leave looking fresh and cleanly lined up. Can't ask for more! 1) Easy parking. Close proximity to freeways, shopping centers, food spots2) Modern, clean, trendy furnishings...can't wait to see the finished shop when it's completely done with it's move-in3) TV and music while you wait4) Never had to wait more than 10 minutes for my appointment5) Great vibe, attitude, and energy from all the barbers6) and last but definitely not least...GREAT CUTS, GREAT PRICES, GREAT LOCATION, GREAT BARBER!!!!!!!!!"
4/15/15,0.244963768,Positive,0,5.0 star rating,5,"FINALLY a barber who listens.  After receiving the same hair cut from a few of my other stylists.  I happen to see this shop and checked out the work on Yelp.   I stopped in and made an appointment with Chad.  I showed him a picture of what I wanted, he made recommendations according to my hair.   He gave me exactly what I asked for and took his time and lots of detail work.  All for $25!  I was so happy the cut deserved $40.Hearing his story about returning to barbery after many years, is great as he is definitely performing his craft true to his talent.  Very easy to speak to, get along with and I would recommend him for any guy or gal that like a sweet fade or cut.  It's best to call ahead and make an appointment as every chair was taken and full the whole time I was there.  There is 1 hour parking on their side of the street, easy convenient.  P.S.  After I left, I went to go buy a pack of smokes.  I am 38 years old and the first time I've been carded in a long time.  That definitely deserves a review. Thank you Chad!   I'll be back next month."
10/21/16,0.138333333,Positive,0,5.0 star rating,5,"Been going to Mark and the shop in general for about 4 years now since 2012. I got my first cut for my freshman year of high school, when the shop was back on Mission. I could personally say that these barbers won't disappoint. I am now a freshman in college and every appointment gets better time after time. Mark has been my go to barber and hopefully yours too if you been searching for one. He takes extra time on my head especially because my hair is hella thick, but that still doesn't get in the way of what he is capable of doing. I would forsure recommend him for anyone looking for a professional yet chill and talented barber."
3/27/16,0.320357143,Positive,0,5.0 star rating,5,"First time I've been to this place, got a cut from tubs and its one of the best haircuts I've gotten in my life. He made sure every detail was on point and made sure that I got what I asked for. What I also liked about this place was that not only your barber interacts with you but other barbers also made sure you were taken care of. The barbershops setup was very modern. Three tvs, that way you could watch while you get a haircut. Has a lot of room for the people who are waiting. Different magazines to pass time while you wait. Overall this place is a definite go to if you're looking for a fresh cut and good customer service."
5/13/16,0.186904762,Positive,0,5.0 star rating,5,"Came in a couple weeks back, last minute thing but luckily Mark was working and had no customers. He hooked it up, nice friendly guy. Definitely will come back again because of him."
8/13/15,0.305952381,Positive,0,5.0 star rating,5,"I've been going to Jason for years and that's not going to change anytime soon. His attention to detail and ability to ""get it right"" is what keeps me coming back.The shop itself is pretty nice. Comfy couch area while you're waiting. There are threes tvs always on so you're entertained, and not to mention stacks of mags.Pro tip: Be sure to book a week in advance. Walk-ins are welcomed but ill-advised. They're good, people know it. Don't settle for a mediocre haircut because you can't wait a week."
11/21/14,-0.051388889,Negative,1,4.0 star rating,4,"-Quality of Service: 4/5-Staff: 5/5-Location: 3/5-Ease: 3/5Good cuts, strange location. No one really greets you when you through, but when you do end up talking to someone they're super nice. The cut itself was exactly how I wanted it, except the guy gav"
4/2/16,0.366666667,Positive,0,4.5 star rating,4.5,"Tailermade is the spot! The place is clean, has a chill vibe, has tvs, it's got everything. I recommended Tubz(Luis) he's a magician with the clips. Won't let anyone else cut me up besides him. He's the man"
3/27/16,0.577592593,Positive,0,5.0 star rating,5,"I am thankful to have come across this awesome place! I was even more thankful to have Luis cut my hair. He was a very down to earth guy who gave me the best haircut of my life. He can do designs, tapers, fades, and anything you can think of excellently. He pays great attention to detail and took his time to make sure that I was beyond satisfied with my haircut. I would definitely recommend him and I am happy to say that I have a found a super talented, reliable barber."
12/6/15,0.18,Positive,0,4.0 star rating,4,Been cut up by Jason and Chad. And they really know what they're doing. I would highly reccommend this spot
6/21/14,0.207471264,Positive,0,1.0 star rating,1,"First impression is all you have. Never coming back. With so many talented Barbers around - you can find a place that is friendly towards kids. Lesson learned.Come to think of it...was my godson and I recently discriminated against? Or what just happened. 1210p, I walked in and ask what was the wait time. Guy initially said 30-40 minutes. I said I'll be back - as I had to get cash. He said $22 per person / kid and adult. Ok, no problem. I left and returned 15 minutes later @1230p. When we walked in - the guy - barber have me a blank stare, a ""what are you doing here"" kinda look. No real welcome at all. Kinda snobby place. He then said, ""we are booked until 4p"". I said, ""are you by appts only"" , he said ""no"". I realized that I wasn't happy with the entire interaction and immediately made the Bline for the door. The barber said ""want a business card?"" --- ummmm, seriously? No. And I left. Man these young bucks need to learn a thing or two about customer expiernece. No amount of blade skills will replace a genuine good person. Daly City is not the town for act all snobby. Meh whatever. Now I'm at 1620 Barber in SSF, pretty happy here. Chicago Barbershop II is pretty chill and friendly too. Last thought, what's up with the blacked out windows? Y'all not that cool. Seriously."
2/26/16,0.413636364,Positive,0,5.0 star rating,5,"I'm new to the area, and this was my first time coming here, and was very satisfied with my haircut. Just got a simple medium fade. I'm very picky when it comes to my hair, and was impressed with Mark's work. If you're in need of good barbershop these guys are all good. I was observing everyone while I was waiting. Only downside is, is that you have to make an appointment so just make sure you call ahead."
10/1/14,0.192857143,Positive,0,5.0 star rating,5,"I've been going to tailormade for a little while, since moving out here two years back. Before that they were called ""Barbershop"" and a cut cost $20, I think?  I've seen both Mark and Ben. If you ate looking for an extremely tight fade or tape up, Mark is great. If you want a little scissor action on top, Ben is great. All guys here are talented barbers.My only complaint is the price increase and how far they've moved from their original location. Coming from the east coast a cut was never more than $17. That being said, this is the bay area and nothing is cheap so $25 for a cut is reasonable. As far as the location now being 2 more miles out up.hill, well I guess my fat ass can use the workout lol.Quality cuts, end of story"
3/29/16,0.440246212,Positive,0,5.0 star rating,5,"Solid Shop! The crew is real cool, the spot is real clean, they know what they're doing! Thats all you need to know! I've had my cut done by a couple different barbers and both were great! After living here for 2 1/2 years, I Finally found my permanent spot! Easy Parking, 3 TV's, Clean Atmosphere, Clean Bathroom! Thanks, Great Job!"
8/1/16,0.147619048,Positive,0,5.0 star rating,5,All the barbers are good here. I personally go to Mark and Sherman. Price about 25$ starting (haircut only) no sink to wash ur hair. Equipments are clean and the place is clean.  Sports channel is on so u wont miss a game.
5/2/15,0.051785714,Positive,0,5.0 star rating,5,Awesom place. Clean and sanitary. Always have the game or a cool tv series showing on the big screens. Call to make an appt. The popularity of this place makes walk ins hard to come by. See my boy Sherman. He will treat you right.
12/20/13,0.699393939,Positive,0,5.0 star rating,5,5 stars without a doubt!! Ive been getting my hair cut with Sherman for about 4 years now and every-time its always looks amazing ! Very talented & skillful!Just have to make a appointment in advance but they'll always make the best to fit you're schedule The new location looks great plus there a lot of parking there !
12/16/13,0.372823473,Positive,0,5.0 star rating,5,"The barbers all seem to be great... I see Sherman... we have changed my hairstyle quite a few times and every time it turns out great... I've been seeing him for about 5years...I followed him to this new location, and I think is better than the old location... Parking is easy... I always seem to find parking right upfront... The shop itself looks better and cleaner...call a day or so ahead of time to make an appointment..."
1/13/14,0.642857143,Positive,0,5.0 star rating,5,Great Great Great barbershop.I have been looking for a place near my house and guess what? the best barbershop ever. Definitely recommended to anybody who wishes for a fly haircut.Awsome!!
3/31/15,0.218589744,Positive,0,5.0 star rating,5,just recently move here from florida and i was checking out some barber shops. i was so glad i called The Tailormade Barbershop and chad pick up my call he schedule me the next day. came there on time and i dont need to wait. chad was ready for me he was pretty cool ask me what he could do for me and he can hold up a sensible conversation.the other barbers looks pretty cool too. and the shop is pretty clean compare to most barber shop around here. but on my experience i think chad got a long term client.
3/30/16,0.347222222,Positive,0,5.0 star rating,5,"I've been having my dude, Tubbs cutting my hair since I moved from Seattle and will continue to do so as long as I am in the bay. Always keeping me fresh, great business etiquette, and an intellectual barber. Don't mistaken me, I go to Tubbs to give me a fresh cut but it's nice to have stimulating conversation while getting your hair cut. Loving the interior design at the shop and good vibes!"
3/27/16,-0.044772727,Negative,1,5.0 star rating,5,"On Thursday I went to get my haircut and I couldnt get ahold of my barber on the last minute terms I was on so I went to a new barber shop in San Francisco. Needless to say was extremely disappointed and upset. On my way home I saw the shop tailormade and  I decided to stop to see if they could do anything to fix my haircut. After walking in I really enjoyed the atmosphere going on inside the shop. I asked the first Barber I saw if he had any openings and explain to him my situation, he was very professional and asked me to just have me seat in his chair and he took care of me as soon as he could. After dealing with him and having him fix what the last guy messed up I was for sold and I officially had a new barber. I couldn't be happier with the end result and I can't wait to get lined back up again. I highly recommend this shop and Tubbs cutting your hair."
6/27/14,-0.09,Negative,1,5.0 star rating,5,"The only I place I go to for a haircut. No egos, no bs, just straight talent. These guys have been cutting together for years and it shows with everyone's great personality.  Need to catch  a game during your cut time? Don't worry there are enough TVs to provide a small village in PI during a Manny Pacquiao fight. I go to Jason Tran and there has never been a day that I've walked out disappointed. Always on point and always takes his time. Quality Quality Quality!!!!! I suggest you make an appointment with them first because these guys stay busy. That should tell you something about the level of talent here."
12/12/13,0.072727273,Positive,0,5.0 star rating,5,"I've been going to them for at least 5 yrs now. I go once a week to get fresh for the weekends. All the barbers are official, you cant go wrong with whoever u choose. My barber is Sherm. The new location is clean and parking is still easy."
12/12/13,0.125833333,Positive,0,4.5 star rating,4.5,"This location, I feel, is so much better than their last location. The parking is easier, the streets are not so busy, it's such a mature vibe. The shop itself has this ambiance of smooth and cool. It's like a high end salon but for men. I've seen all these guy grow up and they are doing it big.I'm pretty much there very two weeks to get cut up by Shermz. Dude does miracles. If y'all need to get cut up by guys that know what they are doing, give them a call to make an appointment and I guarantee you won't be disappointed."
3/25/14,0.357848485,Positive,0,5.0 star rating,5,"Great new place, same great haircuts. I've been coming to Sherm for over three years now. He is a great barber and master at his craft.  Great customer service and attention to detail. He is very accommodating and always takes the time to accommodate my busy schedule.  The new shop is clean and very modern looking.  Love the three flat screen tv's and decor.  All the  barbers are super chill.If you care about your looks and hair, I highly recommend this shop."
12/14/13,0.566666667,Positive,0,5.0 star rating,5,"Good cuts!!! Sherman does a really good job, I would definitely recommend this to others!!! Check them out!!!"
7/23/14,0.102777778,Positive,0,5.0 star rating,5,"My advise is make an appointment they do have walk-ins but strongly advise you to make an appointment. I personally get my haircuts with Sherman strongly recommend him been going to him for years but if he's booked or what not all the other guys that work there can cut hair extremely well, they will exceed your needs and expectation I  definitely recommend this barbershop."
3/29/14,0.153501855,Positive,0,5.0 star rating,5,Been gettin cut from Jay since he started! Always leaves the fade tight! At this new spot they always have parking on mission n its only 50 cents for the hour! Or u can go around the corner n find free parking. The new look for shop is dope.  3 TVs usually wit sports on n have good beats goin!
5/18/14,0.048333333,Positive,0,5.0 star rating,5,I have been a faithful patron for years now.  Formally known as Fresh Cuts.  The shop has remodeled.  Many tv's so your not stuck awkwardly looking at other people getting cut.  The shop has a clean feel as soon as you walk in.  Definitely recommend the shop if your looking for a hair cut or even just a simple line up.   Appointments are highly recommended.  All the barbers are legit but I typically get cut by SHERMAN.
12/12/13,0.4039858,Positive,0,5.0 star rating,5,"This place has the best barbers hands down. I've been going to these guys for years. You can pick any barber in there and come out satisfied. All the barbers in there are friendly and very professional. They know how to take care of their customers. Pricing is reasonable for a SUPER CLEAN haircut. The new location is awesome with parking right in front. Give them a try, you wont regret it!  5 STARS!!"
4/4/14,0.226428571,Positive,0,4.0 star rating,4,Tailormade is top notch! I have been getting my haircut by mark for many years. He has never done me wrong and always gives me a nice cut for the weekends. I highly recommend this shop. Nice atmosphere and they always got a ball game on the tvs.
12/14/13,0.232609428,Positive,0,5.0 star rating,5,"Tailormade Barbershop is the new Fresh Cuts SF. Still got the same barbers with the same skills. Decor inside is pretty dope. Got couple flat screens, big leather couch, nice wallpaper art. Really clean and bright inside. Location is cool too, a lot of meter parking, but there's also a lot of street parking. On the main street so it's easy to find. Still going to Sherm he always holds it down with the clean cuts. Check it out."
12/16/13,0.26650974,Positive,0,5.0 star rating,5,"I've been getting my haircut by Sherman for a few years now, and every time I get my haircut from him it is always the best. His precision, attention to detail, and creativity is always on point. Highly recommend him. And also the new barbershop is great: a long couch you can relax and wait until your appointment, several LCD T.V.s, and a water cooler. There has always been parking right in front of the barbershop, just 25 cents for over 15 minute parking."
