Date,SentimentScore,Sentiment,SentimentNum,StarRating,Rating,Review
1/19/2018,0.22428833792470157,Positive,0,5.0 star rating,5.0 ,"Followed my boy Nate to this new spot. Moved from NYC about a year ago and it was tough to find a good barber out here so I pretty much go wherever he goes. Nate hooks you up, hit him up for a clean fade. The new shop is nice and clean too and got the old school hip hop to keep the atmosphere. Would definitely recommend!"
12/16/2017,0.11061507936507936,Positive,0,5.0 star rating,5.0 ,This spot is top notch! My fam away from fam. Love what they have going on over there. They've only been open for a short time but you'd never know that from walking in. My boi CJ got bars! He always brings me back to life. I walk in looking like I have the weight of the world sitting on my neck. I walk out fresh to death and extra crispy! Go holla at my boi CJ he'll get ya right. This hidden gem won't stay hidden for long
11/24/2017,0.36071428571428577,Positive,0,5.0 star rating,5.0 ,Great place for a haircut! Just got a skin fade for the first time and I loved Mikey's attention to detail. Friendly atmosphere and a very spacious feel in this establishment. Definitely look forward to returning here for my next haircut.
11/18/2017,0.2036111111111111,Positive,0,5.0 star rating,5.0 ,"Mike replied back within the hour of yelp request for an appointment.  He was quick and thorough with my son haircut (shadow fade with trim on top). He even gel his hair, my son was very pleased with Mike. Our regular barber guy couldn't accommodate our schedule so that's how we found Mike on yelp.  It's a a little further distance for us since we are coming from the mid peninsula but we will most likely come back to Mike again for another cut in a few weeks.  Thanks Mike for the great clean cut!"
8/28/2017,0.232034632034632,Positive,0,5.0 star rating,5.0 ,"Mike's shop is a clean and pleasant place to hang out. I was acknowledged right when I walked through the door. I didn't make an appointment, and only waited 15min before I was seated in a chair and started getting my cut. Walked away with a clean cut that Mike made sure I was completely happy with. You absolutely can't go wrong here, Im definitely coming back soon for my next cut."
2/2/2018,0.44,Positive,0,5.0 star rating,5.0 ,My apologies to my barber but big ups to CJ and the crew at supreme. Nice setup and a convenient location. All the best to supreme. Highly recommend.
8/24/2017,0.13253472222222223,Positive,0,5.0 star rating,5.0 ,"Very welcoming, and relaxed atmosphere. The windows around the front of the shop allow natural light to come into the shop accentuating the features of what a modern barbershop should look like. The barbers are masters of their craft and very down to earth. Coming from San Francisco, the spot is very accessible via Bart as well as other means of public transportation."
10/24/2017,0.3118371212121212,Positive,0,5.0 star rating,5.0 ,Dope barbershop. Went in for a haircut for me and my son last minute on a Monday and these guys came through. Got cut by Victoria and owner Mike. Barber shop is still kind of new and everything seems like its in good shape. Staff is friendly and easily sparked a convo for it being my first time. I would definitely recommend them to a friend!!
8/23/2017,0.5666666666666668,Positive,0,5.0 star rating,5.0 ,"Great place with great barbers, accidentally asked for a taper haircut and it wasn't what I wanted and they easily fixed it to a fade."
8/18/2017,0.16144781144781145,Positive,0,5.0 star rating,5.0 ,Found this new shop thanks to yelp! Clean place and friendly staff. Other places I've been to are either unkept or full of grown men talking smack all day but this place strikes me as professional seeing as my lil one has to listen to these people while he waits. They were welcoming and priced well. I definitely recommend this place and I'll be back again!
12/10/2017,0.5214285714285715,Positive,0,5.0 star rating,5.0 ,Ever since I moved to philly I had probkems trying to find the right barbershop. One day I came through here and I been comming here ever since. My barber knows me and at this point I dont even have to explain how I want my hair done. Its a great environment to jyst relax and conversate about multiple topics. Its a great place!
10/29/2017,0.022222222222222227,Positive,0,5.0 star rating,5.0 ,"Victoria was super chill and brought my fucked up hair back to life. I'm definitely going back to her whenever I need a cut. Lesson to all, don't be cheap on haircuts."
11/10/2017,0.13617965367965365,Positive,0,5.0 star rating,5.0 ,"Very genuine barber, has a passion for what he does and does a phenomenal bald fade! I found my new barber. Just moved to the city and I would recommend mike to anyone looking for a sick cut. I got lots of attention after I left the barber shop. Thanks mike!"
9/18/2017,0.578125,Positive,0,5.0 star rating,5.0 ,Excellent quality and customer service. Mike is definitely one of the best I've worked with. Thanks again Mike!!
8/22/2017,0.3380997474747474,Positive,0,5.0 star rating,5.0 ,"I was looking for a barber close by and found this place on Yelp. Although it seems fairly new, it looked nice so I thought I'd give it a try. I took my 8 year old son today for a back to school haircut and Mike did a great job! We didn't have to wait long but I figure soon enough the place will start filling up as more people hear about it. Overall great service, friendly and very clean shop!"
