Date,SentimentScore,Sentiment,SentimentNum,StarRating,Rating,Review
12/22/13,0.077083333,Positive,0,5.0 star rating,5,"My first time here was not that bad. I was expecting it to be a little below expectation and the barber definitely surpassed my expectation. I showed the barber a picture of what I wanted and she delivered. Also, the barber that cut my hair ended up being from South Africa which is intriguing. All in all a great experience and haircut."
10/12/13,0.463888889,Positive,0,5.0 star rating,5,"I have been coming here for years, and Richelle, Rachel, and the crew do an awesome job. They are always friendly, professional, and it's hard to beat what a great deal they offer. If you are looking for a great place to get your hair cut, check out Springdale Barbers."
9/23/13,0.3575,Positive,0,5.0 star rating,5,You can't go wrong with a haircut from Springdale Barbers. Men's haircuts are only $10.00 and zero fades are $11.00.  Where else can you get a quality haircut for these prices!!!  Rochelle is a great barber!  Very friendly and considerate.   Another great barber is Rachel.
9/11/13,0.557142857,Positive,0,5.0 star rating,5,"I'm a hair stylist myself but don't cut men's hair, my boyfriend and I came in here as a referral from a friend and went to Rachel. I was so impressed how she cut men's hair it actually inspired me to perfect my men's cuts. My boyfriend loved his cut and the girls made me feel so comfortable and were fun to talk to. I'm glad I have a place to refer all my clients husbands."
9/10/13,0.284953704,Positive,0,5.0 star rating,5,"Springdale Barber is HB's hidden gem!! Rochelle is a master at her craft. I'm always complimented on my hair cut and asked where I get it cut and who cuts it. One of the highlights during one of my many hair cuts is when I witnessed a young boy getting his first haircut by the same barber that cuts his dads hair. (Family tradition started:-) If you want a great haircut with a friendly, fun experience....I recommend Springdale Barbers."
9/10/13,0.00988456,Positive,0,1.0 star rating,1,"Stay Away from this place especially gilbert...... I asked for a certain haircut gilbert did something totally different than what I wanted to top it off I was cut behind the ear & i got a rash with in a few minutes after leaving this place I suspect it was from the dirty clipper machine, I also like how they took down the first review I posted I'll be sure to repost it again if necessary."
8/31/13,0.164761905,Positive,0,5.0 star rating,5,"Reviews were right! Flew in from Phoenix, hit the beach then decided on a trim. Gilbert did a great job and gave me a classic, expensive looking cut for $10. Tip big! They deserve it"
7/19/13,0.060528061,Positive,0,1.0 star rating,1,"I have been to this place 3 times now. The first time I went the vibe was great kind of intimidating by the looks of the guys with beards, tattoos. Needless to say I ended up getting one of the guys and to my surprise I got a great cut he said he had only been there for a few months but he did a great job. The hair cut even lasted longer than usual which was nice for a change ha ha. My wife loved it and I even got compliments from people I worked with and that was a surprise in itself. My first impression of the actual shop was dirty, run down, old décor, hair all over the floor. I went back my second time I got the same guy my hair looked the same great!!! This was my new spot didn't have to look anymore. It still looked dirty run down but I thought $10 good cut ill put up with it. So I went back to get a cut the other day and I noticed it was all women they said my guy was no longer there. They said somebody else can do it so I thought ill give it a shot. To make along story short my hair didn't look anything like the other times. I told her to leave it longer in certain areas. Now I don't know if I was speaking another language but she did the opposite. I will not be going back to this place any longer and the shop still looks horrible, my wife said filthy.I have one last thing to say/ask does anybody know where my guy went? I don't remember his name but he's short Hawaiian/Hispanic with a beard"
6/21/13,0.489090909,Positive,0,5.0 star rating,5,Awesome job and service! Fast and friendly. Cant beat it for the price and good quality. My bf's new go to spot!
4/7/13,0.317687075,Positive,0,5.0 star rating,5,"I first came to this shop 12 years ago. I am particular with who cuts my hair, not that it is anything special, I just get comfortable with a barber. For the past 12 years I have had my hair cut here, and while I will wait for Mike, Steve or Sonya, if one of them is not there, or I am in a hurry, anyone can do a great job. I love this place."
3/23/13,0.285714286,Positive,0,5.0 star rating,5,I enjoyed the atmosphere in the barber shop and was greeted as soon as I walked in the place. I'm from the South and it was my first time getting a hair cut there. Randy did a nice job on my hair and he listened to everything first before just going at it. Thanks so much guys. I will be back.
3/6/13,0.128833333,Positive,0,5.0 star rating,5,"Awesome non-chain HB old school chop shop.  I've only just moved to this side of town recently and noticed these guys on the way to ACE Hardware (in the corner of the plaza- definitely check them out too if you actually have a question or need advice for the job at hand-5 stars for them too).  I'm so glad I did. They recently just had to bump up their cuts to $10 clams for dudes, not sure about the ladies, but seriously worth every dime.  Been back there 4 times now, had a different person mow my dome each time and they all have skill- evenly cut, they do what you ask them to, no blood trails afterward to speak of- in a word perfect.So do yourself a favor next time you notice you're getting too furry and check them out.  No offense to the folks that work at Sam's or the other chains but I always try to go out of my way to patronize the independent ""little guys"" whenever possible.  They HAVE to be better or they wouldn't survive and especially when they do as good or better a job for less dough.  A win-win for everybody.Finally, an example of how cool these guys are:Barber to Kid with backpack: need a haircut?Kid: yeah... but I don""t have enough money...Barber: Well whaddya got?Kid: only $9Barber: Grab a seat, I'll cover it.Cool indeed."
2/25/13,0.289583333,Positive,0,5.0 star rating,5,This is a great barbershop! Not all fancy or salon type just a good ol fashion surf city barbershop. I usually just get a simple 3-2 buzz but they give me a straight razor shave on the back of the neck which feels fresh and clean.
1/29/13,0.254583333,Positive,0,5.0 star rating,5,"Went there today. First time here. It was great. Got a nice haircut for a decent price. It is $8.50 for a regular haircut. It costs a little more if you want to go all fancy but I'm a dude so I don't need to be fancy, just decent enough. Leave the fancy to the pretty ladies."
8/26/12,0.4475,Positive,0,5.0 star rating,5,"This is a great little spot to get a haircut. The atmosphere is perfect, very local and surf oriented. Im so glad I found this place. I dont know the name of the barber, but she hooked me up!"
3/22/12,0.633163265,Positive,0,5.0 star rating,5,What a great barber shop! Sonya is awesome and so are Steve and Mike. This place has a great hometown surf vibe and the price is right! Forget about Fantastic Sam's or any of the other chains. Springdale Barbers IS THE BEST!
3/2/12,0.361904762,Positive,0,5.0 star rating,5,"Springdale Barbers definitely has the right price, and Monica does a great job on my hair."
2/8/12,0.4275,Positive,0,5.0 star rating,5,"Great little hole in the wall barber shop.  Took my 3 year old son for a haircut and Mike was really great with him. Oh, and he came out handsome as ever when it was all done.  Thank you!"
3/29/11,0.394285714,Positive,0,5.0 star rating,5,"I've been going here for years.  The wife's owner, Sonya, is a great lady.  I've been to many places; both expensive and cheap- to find a place that cuts my hair how I like it.  I would highly recommend this place.  No frills, great  cuts, and nice folks."
1/18/11,0.171666667,Positive,0,5.0 star rating,5,"Cheap hair cut, fast service. If you have a simple look like me, no need in going to some high class salon and paying 20 bucks or more. Since they only charge $8.50, I usually give a higher tip, win win for everyone. One complaint would be when you are getting your haircut they face you towards everyone who is waiting, it's like having an uncomfortable staring contest."
5/27/10,0.191477273,Positive,0,4.0 star rating,4,"This place is a great balance of cost and quality. They didn't give me the best haircut I've ever had, but for $8.50, they did a great job and I will be back.So the first time I stopped in here, the barber got a little preachy with me. He spent a good 5 minutes talking to me about how Jesus was helping him cut my hair and how god healed his finger when he knicked it while cutting someone else's. It got weird. He did a decent job and was friendly...the conversation was just uncomfortable at best. I was a bit concerned that the whole staff might be like that and while I can appreciate it, I just want my hair cut.When I came back a few months later, I learned that the first barber I'd had was let go and my second barber, who'd been around for six years, was great. It took 15 minutes to cut the mop I had on my head in half and it looked good."
